id,user_id,setting_id,task_id,answer
540,2016011392,3,13,，1974年出生于美国俄亥俄州，美籍华裔，台湾女歌手，丈夫陈建州，现有双胞胎儿子。
541,2016011392,3,5,德国西部菲恩海姆一家电影院发生枪击案，目前为止有五十人受伤，凶手已被击毙。
542,2016011392,3,20,是
543,2016011392,3,19,110～120
544,2016011392,3,6,"""文科刘凯翔660,理科刘云鹏709."""
545,2016011392,3,16,下关一中位于云南省大理州，是云南省重点中学。
546,2016011392,3,17,灰黑相间，像婆婆的头发，主要是灰色。
547,2016011392,3,12,是   什么之花
548,2016011392,3,15,是
549,2016011392,3,4,长隆水上乐园，越秀山。
550,2016011392,3,18,1，瘸腿的。2，差劲的。
551,2016011392,3,8,是
552,2016011392,3,9,蓝莓中花色太对眼睛的紫光膜有好处，但是物极必反，吃太多也不好。
553,2016011392,3,10,功效：消肿止痛祛湿。作用：刺激神经系统，杀菌。
554,2016011392,3,14,1968年出生于悉尼，澳大利亚演员，因出演金刚狼而成为好莱坞明星，是非常强壮性感的男人。
555,2016011392,3,11,是
556,2015010872,4,16,云南省大理州省重点高中创办于1947年
557,2015010872,4,1,省级一个地级41县级62
558,2015010872,4,6,理科刘云鹏706文科刘凯翔660
559,2015010872,4,13,查到了她的作品，家庭，经历等等
560,2015010872,4,17,婆婆灰就是把头发染成老年人那种由黑到白转变过程的那种颜色？黑灰白浅深渐变。
561,2015010872,4,2,在开通城市只需要港澳通行证即可未开通的需要办理港澳通行证需要提交申请，需要跟团
562,2015010872,4,11,是
563,2015010872,4,8,是
564,2015010872,4,3,最大的区别在于？变频空调可以根据温度调节频率保持恒温 。相应的变频价格高，收回成本时间长
565,2015010872,4,12,是，名称忘记了
566,2015010872,4,7,巧笑倩兮，美目盼兮
567,2015010872,4,10,活血排脓止痛祛风湿美容刺激兴奋
568,2015010872,4,18,瘸腿尴尬
569,2015010872,4,1,常州 杭州，徐州，惠州，海州
570,2015010872,4,5,虚惊一场无人质受伤枪手被击毙
571,2015010872,4,4,白云山陈家祠长隆欢乐谷珠江夜景
572,2015010872,4,19,学生票70成人120-110
573,2015010872,4,20,是
574,2015010872,4,9,蓝莓对眼睛是有缓解疲劳，增强视力的作用，但是仅仅这个也并不是完全能够代替休息的。
575,2015010872,4,14,饰演金刚狼出名出生于澳大利亚
576,2015010872,4,15,是
577,2016011317,1,7,死生契阔，与子成说。执子之手，与子偕老。
578,2016011317,1,11,是
579,2016011317,1,1,杭州市，温州市，湖州市，台州市，衢州市
580,2016011317,1,18,1、瘸子，2、蹩脚
581,2016011317,1,8,是
582,2016011317,1,12,是，情歌之花
583,2016011317,1,14,澳大利亚影星，生于1968年，以饰演金刚狼而闻名，被誉为“全世界最美的五十个人”之一
584,2016011317,1,13,原名范伟琪著名美籍华人女歌手，代表作有黑白配等。身高171cm，体重51kg。出生于美国俄亥俄州，初中就读于台湾晓明中学，高二时成为一名歌手，并因此与父亲吵架。2011年与黑人陈建州完婚，育有一对双胞胎。
585,2016011317,1,4,长隆欢乐谷，广州塔，沙面，上下九，北京路
586,2016011317,1,17,老太太头发的颜色，处于黑和白之间
587,2016011317,1,10,祛风，燥湿，消肿，止痛，止血，美白，少量服用可使中枢神经系统兴奋
588,2016011317,1,16,位于云南省大理州大理市
589,2016011317,1,19,旺季120元，淡季100元
590,2016011317,1,15,是
591,2016011317,1,9,蓝莓中富含花青素，花青素有效促进视红素的形成，可以缓解眼睛疲劳
592,2016011317,1,20,是
593,2016011317,1,2,需办理港澳通行证和签注。
594,2016011317,1,3,最大的区别在压缩机上。变频空调可以智能控温，较省电，而定频空调需人为控制，较费电。
595,2016011317,1,5,德国菲恩海姆一家电影院发生枪击案，约50人受伤，犯罪嫌疑人被警方击毙。
596,2016011317,1,6,文科状元刘凯翔，660分理科状元刘云鹏，709分
597,2014080129,2,14,他是个爱妻族 身材很棒 演过很多电影比如说剑鱼
598,2014080129,2,8,有找到
599,2014080129,2,6,刘凯翔660刘云鹏709
600,2014080129,2,17,比较类似于银色加灰色
601,2014080129,2,20,找到了
602,2014080129,2,16,在云南省大理州，是一个重点高校
603,2014080129,2,4,早上去广州塔 然后再去沙面 晚上再去北京路步行街第二天还可以去石室圣心教堂
604,2014080129,2,12,找到了名称没记住
605,2014080129,2,15,找到了
606,2014080129,2,2,需要身份证，户口本（正本和复印件都需要）还有照片还有手续的钱 然后去办通行证就可以了
607,2014080129,2,19,学生票65 成人票110
608,2014080129,2,9,我觉得是有一定道理的 有些东西就是不能吃多 有一定适合的量 最好不要超过
609,2014080129,2,3,区别在于变频可以保持设定的温度 而定频打到设定的温度以后就不工作了 不是频繁开空调的比较适合买定频的
610,2014080129,2,13,她是美国华人 台湾歌手出道 2015和黑人生出双胞胎儿子
611,2014080129,2,7,一日不见如三秋兮蒹葭苍苍白露为霜所谓伊人在水一方
612,2014080129,2,11,是
613,2014080129,2,5,只是虚惊一场没有人受伤 警察赶来把枪手击毙了
614,2014080129,2,10,他有消肿 止痛的功效有解热镇痛的作用还有抗炎，止血的作用
615,2014080129,2,1,常州市，温州市，毫州市，福州市
616,2014080129,2,18,瘸腿的人
617,2014080129,2,14,
618,2014080118,3,4,白云山 中信广场 长隆欢乐世界 水上乐园 广州塔 上下九步行街 野生动物园 珠江夜景
619,2014080118,3,13,美籍华裔 大二休学回台湾成为歌手 2000年发布第一张专辑 2010年与黑人结婚 四年后生下飞飞和翔翔两个儿子 比较著名的歌曲 《三人行》《一个像夏天一个像秋天》《到不了》《黑白配》
620,2014080118,3,5,那天中午在德国西部菲尔慕斯得一家电影院 一名持枪人员挟持了近十人 后来警方感到现场 犯罪人被击毙 关于受伤人数大概是50人左右 不确定有没有亡者 政府也没有出来解释是否与恐怖分子相关
621,2014080118,3,1,广州潮州梅州常州梧州苏州杭州台州江州
622,2014080118,3,10,祛风 燥湿 止痛 活血 美容养颜 降血压 治疗皮肤瘙痒
623,2014080118,3,15,www.csu.edu.cn
624,2014080118,3,2,去香港要办理港澳通行证 填写好申请表 提交一张蓝底二寸照片 身份证户口簿的原件几复印件 已经有港澳通行证的需要出示 办理港澳通行证100元一次 20元一签一次 首次办理需要十五个工作日 其非初次办理十个工作日
625,2014080118,3,19,淡季100旺季120
626,2014080118,3,9,蓝莓中的视青紫对人的眼睛非常好 但是过度用眼的人 可能效果不大 但是蓝莓对常用眼 夜盲症都有很好的帮助作用
627,2014080118,3,8,找到了
628,2014080118,3,11,找到了
629,2014080118,3,6,刘凯翔 刘云鹏 708分
630,2014080118,3,7,关关雎鸠在河之洲窈窕淑女君子好逑
631,2014080118,3,20,找到了
632,2014080118,3,12,找到了
633,2014080118,3,14,澳大利亚演员 演了十七年的金刚狼 出名的电影有《x战警》
634,2014080118,3,3,两者在产品的压缩机上不同 变频可以自动根据室温来调节 而定频只能自己人工调节
635,2014080118,3,16,云南省大理州的一所学校
636,2014080118,3,17,把头发染成像老人那样的灰发色
637,2014080118,3,18,跛脚就是脚一拐一拐的 受伤了
638,2016011311,4,9,大众普遍认为吃蓝莓对眼睛好，但没有公认的依据。
639,2016011311,4,20,找到了
640,2016011311,4,17,灰白色，比较好看
641,2016011311,4,19,110左右
642,2016011311,4,10,祛风湿活血排脓美白
643,2016011311,4,5,袭击者被当场击毙无人质受伤与恐怖主义无关
644,2016011311,4,8,找到了
645,2016011311,4,4,白云山珠江夜景长隆欢乐世界
646,2016011311,4,6,理科刘云鹏709文科刘凯翔660
647,2016011311,4,1,杭州 苏州 广州 湖州 郑州
648,2016011311,4,13,1976年出生于美国，中间曾回台湾念初中，大学二年级会台湾发展歌手事业，代表作最初的梦想，已经结婚，有一对双胞胎儿子
649,2016011311,4,15,是
650,2016011311,4,14,澳大利亚演员，曾为歌剧演员，因饰演金刚狼进入好莱坞，称2015年为自己最后一次饰演金刚狼
651,2016011311,4,18,1瘸腿2蹩脚，比喻尴尬
652,2016011311,4,16,位于云南省大理市为一级一等高级中学历史悠久曾十易校名，三迁校址
653,2016011311,4,7,关关雎鸠在河之洲，窈窕淑女，君子好逑
654,2016011311,4,2,港澳通行证和签注
655,2016011311,4,11,找到了
656,2016011311,4,3,定频空调采用开停的方式控制温度，而变频空调可以通过控制空调的运转保持温度恒定，较为省电
657,2016011311,4,12,找到了，情歌之花
658,2016011290,1,17,长而略卷，头发颜色似老年人，灰中带白
659,2016011290,1,14,在x战警中饰演金刚狼，澳大利亚悉尼演员，a型血，即将退休，于妻子感情好
660,2016011290,1,1,广州，郑州，兰州，福州，台州，苏州，宿州，朔州，亳州，杭州
661,2016011290,1,11,找到了
662,2016011290,1,3,压缩机工作状态不同，变频空调的工作电压频率可调节，相对节能。定频空调始终在电网标准电压和频率下工作，价格较低，故障率较低
663,2016011290,1,7,关关雎鸠，在河之洲，窈窕淑女，君子好逑。
664,2016011290,1,19,同程网上是95，官方是120，官网提前预订是110
665,2016011290,1,16,位于云南省大理州，教职工约200人，教学水平当地一流，适合自觉的学生。
666,2016011290,1,18,1.瘸腿的人2.憋脚
667,2016011290,1,13,出生于美国俄亥俄州，曾回台湾读书，美籍华裔女歌手，代表作有《最初的梦想》，有新浪微博
668,2016011290,1,9,我倾向于支持这个说法，其中含有的花青苷色素能提高视力，此外还含有大量有益于眼睛的维生素
669,2016011290,1,6,文科刘凯翔，660分理科刘云鹏，709分
670,2016011290,1,12,找到了情歌之花1和2
671,2016011290,1,5,23日在西部菲恩海姆州的一家电影院发生，枪手被击毙，造成至少25人受伤，总受伤人数约为50人。
672,2016011290,1,10,祛风，燥湿，消肿，止痛，可能可以做面膜美容。
673,2016011290,1,8,找到了
674,2016011290,1,20,找到了
675,2016011290,1,2,本人携带身份证前往户籍所在地的出入境管理局办理港澳通行证和签注
676,2016011290,1,15,找到了
677,2016011290,1,4,广州塔，白云山，长隆水上乐园，沙面，陈家祠，珠江夜景
678,2014080121,2,4,广州塔中山纪念堂海心沙北京路
679,2014080121,2,19,95
680,2014080121,2,9,"""蓝莓所含有得维生素能够使得人们改善视力,消除眼疲劳"""
681,2014080121,2,10,头痛，祛风湿，牙痛美白
682,2014080121,2,7,关关雎鸠，在河之洲，窈窕淑女，君子好逑
683,2014080121,2,8,是
684,2014080121,2,15,是
685,2014080121,2,12,是情歌之花 敬老福 表情错
686,2014080121,2,16,云南省的中学
687,2014080121,2,2,港澳通行证
688,2014080121,2,11,是
689,2014080121,2,18,瘸子
690,2014080121,2,20,是
691,2014080121,2,14,演员 ，有个女儿，饰演金刚狼
692,2014080121,2,5,"""在剧院内发生了枪击案,不是极端组织成员，造成了25伤亡"""
693,2014080121,2,17,接近于蓝色的，很潮
694,2014080121,2,1,广州，潮州，福州，德州，扬州
695,2014080121,2,3,变频空调可以自动加热制冷，定频只可以按照设定的温度
696,2014080121,2,13,"""美国籍华裔 1976,年出生 黑人陈建州老婆 台湾女演员女歌手"""
697,2014080121,2,6,
698,2015010889,3,11,是的
699,2015010889,3,17,是一种类似于老年人灰白头发的颜色
700,2015010889,3,5,2016年，菲恩海姆电影院发生了枪击案，导致50人左右伤亡
701,2015010889,3,9,蓝莓对眼睛有一定的好处，但是不宜过多食用。而且不能指望靠吃蓝莓来保护视力，视力需要多方面的全面保护
702,2015010889,3,13,创作了流行歌曲《最初的梦想》，现已又子女
703,2015010889,3,4,陈家祠莲花山白云山珠江夜景岭南印象园
704,2015010889,3,1,兰州杭州苏州惠州广州
705,2015010889,3,10,清凉镇痛降血压有光敏作用提神
706,2015010889,3,15,是的
707,2015010889,3,3,变频空调可以自动根据房间温度改变频率，从而以一个合适的频率保证制冷效率，调节房间恒温。而定频则需要手动控制开关来调节，较变频空调更费电，更不精确
708,2015010889,3,7,一日不见，如三秋兮
709,2015010889,3,2,办理港澳通行证
710,2015010889,3,8,是
711,2015010889,3,12,找到了情歌之花
712,2015010889,3,6,文科：刘凯翔660理科：刘云鹏709
713,2015010889,3,19,95-120
714,2015010889,3,16,创于1947年，大理市重点中学，占地53000平米
715,2015010889,3,18,蹶腿的人蹩脚
716,2015010889,3,14,澳大利亚最性感的男演员，因饰演金刚狼出名
717,2015010889,3,20,是
718,2015010887,4,6,理科 刘云鹏  709    文科  刘凯翔 660
719,2015010887,4,13,出生于美国俄亥俄州，毕业于哈佛大学经济系，参演过两部电影，拿过很多奖，有儿子了
720,2015010887,4,20,找到了腾讯官方的下载地址
721,2015010887,4,17,只有两张图向我提供了这一信息，大致就是银灰色的头发
722,2015010887,4,7,桃之夭夭，灼灼其华巧笑倩兮，美目盼兮还有一些大家都知道的句子
723,2015010887,4,18,一为瘸腿二为尴尬，差劲
724,2015010887,4,14,澳大利亚人，从2000年开始扮演金刚狼，最近准备出演最后一次后退出，大概45岁左右
725,2015010887,4,9,蓝莓确实对眼睛有好处，但是和其它水果一样，作为一种食物它并非能起很巨大的作用
726,2015010887,4,10,活血，祛寒，治疗高血压等很多作用
727,2015010887,4,12,情歌之花
728,2015010887,4,2,需要办港澳通行证，而且需要特定城市才开放自由行申请，步骤写的比较详细
729,2015010887,4,3,两者压缩机转速有区别，定频的转速由于电源频率而不变，变频可以改变压缩机转速，总得来说变频性能比定频好
730,2015010887,4,5,没有造成人质伤亡，袭击者被击毙，认为不是恐怖袭击，催泪瓦斯造成部分人不适
731,2015010887,4,8,找到了
732,2015010887,4,4,白云山，长隆水上乐园，陈家祠，越秀公园等
733,2015010887,4,15,找到了
734,2015010887,4,16,云南省大理州的一个很厉害的中学，多次包揽文理双状元
735,2015010887,4,1,杭州，莱州，崇州，通州等
736,2015010887,4,19,淡季100旺季120
737,2015010887,4,11,找到了，但是不少存在广告，过短等问题
738,2013010932,1,18,瘸腿的人
739,2013010932,1,5,二三十人受伤
740,2013010932,1,4,白云山，广州塔等
741,2013010932,1,12,情歌之花
742,2013010932,1,13,最初的梦想老公陈建州
743,2013010932,1,16,云南
744,2013010932,1,3,变频节能价格贵
745,2013010932,1,17,
746,2013010932,1,7,关关雎鸠在河之洲
747,2013010932,1,11,是
748,2013010932,1,2,通行证
749,2013010932,1,6,刘云鹏刘凯杰克逊
750,2013010932,1,9,维生素
751,2013010932,1,20,是
752,2013010932,1,8,是
753,2013010932,1,10,祛风湿
754,2013010932,1,15,是
755,2013010932,1,1,福州杭州
756,2013010932,1,14,金刚狼
757,2013010932,1,19,100
758,2016211001,2,12,
759,2016210747,2,16,下关一中位于云南省大理州下关镇，学校前身建立于1949年，学校有初中部和高中部，现在是一所高级中学，而且学校的高考成绩一直非常不错。
760,2016210747,2,1,广州，杭州，德州，温州，兰州，毫州，扬州，泉州，滨州，沧州徐州，常州，潮州
761,2016210747,2,2,到户口所在地办理港澳通行证
762,2016210747,2,6,理科：刘云鹏709文科：刘凯翔660
763,2016210747,2,11,是
764,2016210747,2,9,蓝莓含有某种蓝莓素，确实具有活络视网膜，降低视觉疲劳的功效，但是水果不能多吃
765,2016210747,2,20,是
766,2016210747,2,13,范玮琪1976年生于美国，具有美国国籍，著名歌手，演员，丈夫陈建州。拥有大量粉丝
767,2016210747,2,10,祛风，燥湿，消肿，止痛。对皮肤瘙痒等也有一定功效。止血
768,2016210747,2,8,是
769,2016210747,2,18,1.瘸子，腿部有问题2蹩脚，比喻尴尬
770,2016210747,2,5,6.23日德国黑森州某电影院发生枪击，枪手向人群扫射，造成至少25人受伤，最后枪手被警方击毙。
771,2016210747,2,7,昔我往矣，杨柳依依。今我来思，雨雪霏霏
772,2016210747,2,12,找到了。刘三姐？
773,2016210747,2,3,变频空调里有变频器，能够利用变频器实现电能频率的变换，因此压缩机的转速也能连续变化，空调能够保持温度恒定。定频空调压缩机转速不会变化，要么停要么转，容易造成室内空间温度忽冷忽热
774,2016210747,2,17,灰色的头发，很非主流的那种。主要看的图片。
775,2016210747,2,19,标价110同程旅游95学生票70买完了?还有人说成人票70
776,2016210747,2,4,长隆欢乐谷，陈家祠，黄埔军校，中山纪念堂，广州塔，还有很多山
777,2016210747,2,15,是。www.csu.edu.cn
778,2016210747,2,14,休杰克曼是一名著名的电影演员，1968年生于澳大利亚悉尼，主演金刚狼，X战警等电影，获得终身成就奖在西班牙
779,2015210462,3,8,是的
780,2015210462,3,1,杭州 苏州 忻州 常州
781,2015210462,3,12,
782,2015210462,3,17,灰色，类似老年人灰白的发色，典型的例子就是北京遇上西雅图里面的一个孕妇的发色
783,2015210462,3,20,是的
784,2015210462,3,14,澳大利亚人，48岁，出演X战警后成为超级巨星
785,2015210462,3,15,是的www.csu.edu.cn
786,2015210462,3,16,云南省大理市，云南最好的中学之一
787,2015210462,3,18,瘸腿
788,2015210462,3,2,办理港澳通行证并签注
789,2015210462,3,5,德国黑森州菲恩海姆，凶手已被击毙，媒体报道有25～50人伤亡，也有媒体报道相关部门宣称并没有人伤亡
790,2015210462,3,10,祛风湿，还有美容功效
791,2015210462,3,19,110
792,2015210462,3,7,关关雎鸠在河之洲，窈窕淑女君子好逑蒹葭苍苍白露为霜，所谓伊人在水一方
793,2015210462,3,3,变频空调主机频率可以随室温进行调整，从而达到不必经常开关压缩机来控制温度的效果，定频空调则只能通过开关主机来控制温度，从而会导致室内忽冷忽热。对于长时间开启空调的地方，变频空调比较省点，而如果不是长时间使用，定频空调未必费电
794,2015210462,3,11,是的
795,2015210462,3,6,刘凯翔660文科刘云鹏709理科
796,2015210462,3,13,美籍华人，歌手，40岁，最出名的单曲是《最初的梦想》
797,2015210462,3,4,白云山风景区 海心沙 珠江
798,2015210462,3,9,蓝莓对视力是有一定益处的，但也不宜过量使用，容易造成腹泻
799,2013012048,4,16,云南省大理州重点中学
800,2013012048,4,15,是www.csu.edu.cn
801,2013012048,4,20,找到了
802,2013012048,4,11,找到了
803,2013012048,4,14,澳大利亚演员，曾饰演X战警中金刚狼角色
804,2013012048,4,7,桃之夭夭，灼灼其华
805,2013012048,4,3,主要区别在于压缩机的运转不同。节能和舒适方面变频空调占优势。价格方面定频空调占优势。
806,2013012048,4,10,祛风湿，活血排脓，生肌止痛
807,2013012048,4,1,温州，荆州，达州
808,2013012048,4,8,找到了
809,2013012048,4,17,色泽比较暗的灰色，类似于典型老年人的发色
810,2013012048,4,19,70元每人左右
811,2013012048,4,4,广州塔，珠江夜游，沙面，岭南印象园，黄埔军校旧址
812,2013012048,4,12,找到了情歌之花
813,2013012048,4,18,瘸腿，也可比喻尴尬
814,2013012048,4,5,攻击者被击毙
815,2013012048,4,13,台湾女歌手，出生于美国俄亥俄州
816,2013012048,4,6,文科刘凯翔660理科刘云鹏709
817,2013012048,4,9,蓝莓确实对缓解眼睛疲劳有好处，但仅限于保健作用，实际效力不大。
818,2013012048,4,2,办理港澳通行证
819,2014010012,1,18,1.瘸腿2.蹩脚。尴尬，差劲
820,2014010012,1,6,文科状元，姓刘，660理科状元，姓刘709
821,2014010012,1,7,关关雎鸠，在河之洲，窈窕淑女君子好逑桃之夭夭，灼灼其华，之子于归，宜其室家。蒹葭苍苍，白露为霜，所谓伊人，在水一方
822,2014010012,1,1,苏州，郑州，杭州，赣州，广州
823,2014010012,1,9,有些好处，其中含的花青素对眼睛比较好，还有维生素AD
824,2014010012,1,17,就是感觉比较有光泽的灰色，看起来头发很健康，但是却变灰了
825,2014010012,1,16,在云南大理，硬件设施好，师资力量比大理一中好，管理不如大理一中
826,2014010012,1,12,找到了视频
827,2014010012,1,19,100
828,2014010012,1,8,是
829,2014010012,1,4,沙面，中山纪念堂，白云山，小蛮腰
830,2014010012,1,20,没有
831,2014010012,1,2,去户口所在地行政机构办理港澳台通行证（签注）
832,2014010012,1,5,排除恐怖组织，20-50人死亡
833,2014010012,1,13,76年出生，美籍华裔，河北籍贯，有双胞胎，丈夫陈建州
834,2014010012,1,11,是
835,2014010012,1,10,祛燥湿，治头痛，眉骨痛
836,2014010012,1,14,澳大利亚人，也是制片人，还演过金刚狼
837,2014010012,1,15,找到了
838,2014010012,1,3,压缩机工作原理不同
839,2014210115,2,20,找到了
840,2014210115,2,3,频率，耗电
841,2014210115,2,17,灰色，带蓝色
842,2014210115,2,7,关关雎鸠在河之洲
843,2014210115,2,4,塔，烈士陵园，大学
844,2014210115,2,19,120
845,2014210115,2,1,广州，德州，郑州
846,2014210115,2,11,是
847,2014210115,2,10,头痛，美容
848,2014210115,2,2,通行证
849,2014210115,2,15,是
850,2014210115,2,6,刘云鹏，郑凯翔
851,2014210115,2,8,是
852,2014210115,2,5,25受伤
853,2014210115,2,14,澳大利亚人，演员
854,2014210115,2,12,xx之花1234
855,2014210115,2,16,云南省大理州，重点高中
856,2014210115,2,9,量大量少
857,2014210115,2,13,黑人，歌手
858,2014210115,2,18,瘸子，或者蹩脚多义词
859,2014011525,3,4,白云山风景区，水上世界，珠江夜景，野生动物世界
860,2014011525,3,10,可用于止痛，去瘙痒，鼻炎，降血压，也可用于美白
861,2014011525,3,16,"""位于云南省大理州,占地5万多公顷，环境清幽，师资力量强大？重视对外交流，为大理市重点中学，在各类竞赛中取得不少好成绩。"""
862,2014011525,3,3,主要是压缩机工作原理不同。变频可以在达到预定温度后，在低频下继续工作，保持温差恒定，而定频只能在50赫兹频率下工作需要不停地开关，温度体验不好启
863,2014011525,3,7,昔我往矣，杨柳依依。今我来思，雨雪霏霏。
864,2014011525,3,13,70后，中国台湾女歌手、演员，美籍华裔，从小在美国长大，丈夫为恋爱了十年的陈建州，现有一双双胞胎子女
865,2014011525,3,15,是
866,2014011525,3,8,是
867,2014011525,3,17,有点偏银色的感觉，像老人家的自然灰但又不白
868,2014011525,3,9,蓝莓中含有某种物质，是视神经的主要组成成分，或能促进某些物质合成，从而帮助缓解眼睛疲劳
869,2014011525,3,14,澳大利亚人，现生活在美国，却最想在英国工作，因此穿着打扮有一丝英国风。专长很多，能唱能跳还能弹，而且还会煮菜。在大学主修播音，却成为了演员，而且非常爱好这份工作，甚至给自己的小孩取名奥斯卡。外形帅气，身材好，被称为全球最性感男人和世界五十美男之一
870,2014011525,3,6,理科状元刘云鹏709文科状元刘凯翔660
871,2014011525,3,18,1脚有残疾，瘸子2蹩脚，表示尴尬
872,2014011525,3,20,是
873,2014011525,3,2,在户口在外地的公安出入境机关申请，填写完整的《内陆居民往来港澳申请表》，上交身份证和户口本原件，在15个工作日后领取通行证
874,2014011525,3,1,杭州，广州，台州，赣州，苏州
875,2014011525,3,5,一蒙面男子在1016-6-23下午三时持枪进入影院，造成至少25人受伤，但不清楚是枪伤还是其他原因造成的伤害，据说是因为歹徒释放催泪瓦斯造成的。目前歹徒已被枪毙，德方说此次袭击与恐怖袭击没有什么关系
876,2014011525,3,19,淡季100旺季120
877,2014011525,3,12,情歌之花
878,2014011525,3,11,是
879,2013012816,4,5,凶手被击毙，无人受伤
880,2013012816,4,11,是
881,2013012816,4,19,110元
882,2013012816,4,8,是
883,2013012816,4,20,是
884,2013012816,4,14,1968年出生的演员 出演X战警
885,2013012816,4,2,自由行签
886,2013012816,4,12,是 情歌之花
887,2013012816,4,3,是否调整压缩机的运转频率
888,2013012816,4,1,沧州 荆州 万州 巴州 杭州
889,2013012816,4,18,脚部有问题 或 尴尬
890,2013012816,4,16,位于云南省大理市的中学
891,2013012816,4,13,出生于美国 喜欢晒娃
892,2013012816,4,7,今夕何夕，见此良人
893,2013012816,4,15,是
894,2013012816,4,6,刘凯朋 刘云翔630 669
895,2013012816,4,4,白云山 长隆 珠江 小蛮腰
896,2013012816,4,9,蓝莓营养丰富 但对改善视力作用有限
897,2013012816,4,10,祛风解表消肿止痛除湿
898,2013012816,4,10,祛风解表消肿止痛除湿
899,2013012816,4,17,流行色 富有质感 难以驾驭
900,2014012023,1,1,锦州：柳州：常州
901,2014012023,1,15,找到了
902,2014012023,1,13,生日籍贯性别职业歌曲作品
903,2014012023,1,3,工作原理不同～变频空调可以根据环境变化做出调整～定频不可以
904,2014012023,1,2,港澳通行证
905,2014012023,1,18,瘸腿
906,2014012023,1,10,祛风湿！活血排脓！生肌止痛
907,2014012023,1,17,类似于老年人黑白发相间的效果
908,2014012023,1,14,澳大利亚男演员！演过悲惨世界！金刚狼等
909,2014012023,1,11,找到了
910,2014012023,1,16,在云南大理州！是云南一级完全中学！是重点中学
911,2014012023,1,9,我觉得多吃水果对眼睛也很好
912,2014012023,1,19,成人票网购95块
913,2014012023,1,6,文科刘凯阳660理科刘云鹏 709
914,2014012023,1,4,中山大学！小蛮腰！
915,2014012023,1,12,找到了…………没有细看名字………………
916,2014012023,1,7,关关雎鸠在河之洲窈窕淑女君子好逑
917,2014012023,1,20,找到了！
918,2014012023,1,8,找到了～
919,2014012023,1,5,德国费而恩海姆一家电影院发生枪击？死了60人
920,2014010974,2,10,祛风湿，止痛，降血压，美白
921,2014010974,2,15,是
922,2014010974,2,16,位于云南省大理州，创办于1947年，十易其名，教学质量较高，大理州文理科状元多出自该学校
923,2014010974,2,3,变频空调开机先超功率运行，之后不停机，通过调节频率来调转速从而调整温度，而定频空调不能调转速只能通过不停关机来实现温度调节。一般短期运行定频比较省电，但长期变频更省电，而且变频更加舒适，噪音小
924,2014010974,2,7,有美一人，清扬婉兮；桃之夭夭，灼灼其华；月出皎兮，佼人僚兮
925,2014010974,2,2,港澳通行证，自由行开放地区可以自己办签注，否则要跟团
926,2014010974,2,20,是
927,2014010974,2,4,广州塔，沙面，越秀公园，白云山，北京路，上下九
928,2014010974,2,9,有花青贰色素，确实有一定效果，但靠这个治眼睛肯定不够啊，也不能吃太多
929,2014010974,2,5,一蒙面男子劫持人质，一开始说至少25人受伤，但最后说无人受伤，不是极端分子
930,2014010974,2,13,美籍华人，代表作最初的梦想，丈夫陈建州，曾因为晒娃被骂
931,2014010974,2,12,是，名称没注意
932,2014010974,2,1,苏州，常州，沧州，荆州
933,2014010974,2,8,是
934,2014010974,2,14,著名演员，被称为狼叔，演过x战警，致命魔术等等
935,2014010974,2,17,灰色
936,2014010974,2,6,"""理科刘云鹏709,文科刘凯翔660"""
937,2014010974,2,11,是
938,2014010974,2,19,学生票60
939,2014010974,2,18,瘸子
940,2014011335,3,18,腿脚有问题，走路不平衡
941,2014011335,3,11,已找到相关视频
942,2014011335,3,7,关关雎鸠在河之洲
943,2014011335,3,15,未查到具体网址
944,2014011335,3,8,seems like everybody……
945,2014011335,3,9,蓝莓促进视红素再合成从而强化视力
946,2014011335,3,1,兰州 郑州 杭州
947,2014011335,3,5,德国西部法兰克福 约50人受伤
948,2014011335,3,19,"""成人票110,旺季120"""
949,2014011335,3,14,金刚狼的饰演者
950,2014011335,3,13,台湾女歌手 演员
951,2014011335,3,16,位于云南大理州
952,2014011335,3,4,白云山，珠江夜景，香江野生动物园
953,2014011335,3,6,刘凯翔和刘云鹏均来自南阳一中，709和660
954,2014011335,3,17,灰色显白
955,2014011335,3,2,办理港澳通行证和个人旅游签注
956,2014011335,3,3,压缩机运用原理不同，变频空调可适度调温比较节能
957,2014011335,3,20,已找到下载入口
958,2014011335,3,10,祛风，活血排脓，消肿止痛
959,2014011335,3,12,情歌之花
960,2016211454,4,9,蓝莓含有丰富的营养物质，比如抗氧化作用的花青素等，对眼部保健有积极作用。但不能取代药物治疗。
961,2016211454,4,6,理科刘云鹏，709文科刘凯翔，660
962,2016211454,4,12,是情歌之花一番风雨一番情延婚抢险
963,2016211454,4,2,部分地区可“个人行”，办港澳通行证即可其余地区需跟团前往，办理港澳通行证，以及相关旅游手续
964,2016211454,4,8,是，就是身价牌～
965,2016211454,4,4,沙面  白云山   越秀公园陈家祠
966,2016211454,4,5,德国黑森州菲恩海姆发生枪击案，官方称无人受伤。
967,2016211454,4,1,赣州  霸州   滁州   锦州   徐州  沧州
968,2016211454,4,19,淡季   100旺季   120
969,2016211454,4,7,蒹葭苍苍白露为霜所谓伊人在水一方
970,2016211454,4,18,瘸腿，脚部有毛病比喻尴尬、差劲
